target,association_coeff,neg,neu,pos
0,0.2894736842105263,0.173,0.647,0.18
1,0.2894736842105263,0.194,0.806,0.0
0,0.2894736842105263,0.156,0.649,0.195
1,0.6666666666666666,0.255,0.745,0.0
0,0.6666666666666666,0.13,0.87,0.0
0,0.6666666666666666,0.223,0.5,0.277
1,0.6666666666666666,0.255,0.745,0.0
1,0.6666666666666666,0.164,0.751,0.085
1,0.6666666666666666,0.188,0.812,0.0
1,0.6666666666666666,0.211,0.789,0.0
1,0.6666666666666666,0.292,0.55,0.158
1,0.6666666666666666,0.179,0.821,0.0
1,0.6666666666666666,0.231,0.769,0.0
0,0.6666666666666666,0.219,0.493,0.288
1,0.6666666666666666,0.231,0.769,0.0
1,0.6666666666666666,0.173,0.827,0.0
1,0.6666666666666666,0.148,0.556,0.296
1,0.6666666666666666,0.118,0.882,0.0
1,0.6666666666666666,0.197,0.574,0.23
0,0.6666666666666666,0.075,0.558,0.366
0,0.6666666666666666,0.227,0.773,0.0
1,0.6666666666666666,0.094,0.906,0.0
1,0.6666666666666666,0.118,0.882,0.0
1,0.6666666666666666,0.101,0.802,0.097
0,0.6666666666666666,0.255,0.745,0.0
0,0.6666666666666666,0.179,0.821,0.0
1,0.6666666666666666,0.189,0.63,0.181
1,0.6666666666666666,0.324,0.676,0.0
1,0.6666666666666666,0.255,0.745,0.0
1,0.6666666666666666,0.25,0.75,0.0
0,0.6666666666666666,0.286,0.714,0.0
0,0.6666666666666666,0.0,1.0,0.0
0,0.6666666666666666,0.114,0.665,0.221
0,0.6666666666666666,0.179,0.821,0.0
1,0.6666666666666666,0.11,0.504,0.386
1,0.6666666666666666,0.194,0.806,0.0
0,0.41379310344827586,0.0,0.793,0.207
1,0.41379310344827586,0.0,0.632,0.368
0,0.41379310344827586,0.0,0.602,0.398
0,0.41379310344827586,0.0,0.872,0.128
0,0.41379310344827586,0.0,0.822,0.178
0,0.41379310344827586,0.274,0.726,0.0
1,0.41379310344827586,0.273,0.727,0.0
0,0.41379310344827586,0.0,0.588,0.412
1,0.41379310344827586,0.0,0.734,0.266
0,0.41379310344827586,0.0,0.879,0.121
1,0.41379310344827586,0.113,0.689,0.198
1,0.41379310344827586,0.0,0.765,0.235
0,0.41379310344827586,0.0,1.0,0.0
0,0.41379310344827586,0.0,0.881,0.119
0,0.41379310344827586,0.0,1.0,0.0
0,0.41379310344827586,0.0,0.715,0.285
0,0.41379310344827586,0.193,0.807,0.0
1,0.41379310344827586,0.0,0.606,0.394
1,0.41379310344827586,0.247,0.604,0.148
0,0.41379310344827586,0.0,0.812,0.188
0,0.41379310344827586,0.0,0.814,0.186
0,0.41379310344827586,0.0,0.682,0.318
1,0.41379310344827586,0.326,0.674,0.0
0,0.41379310344827586,0.0,0.715,0.285
1,0.41379310344827586,0.089,0.549,0.362
1,0.41379310344827586,0.0,1.0,0.0
1,0.41379310344827586,0.0,0.888,0.112
1,0.41379310344827586,0.0,0.725,0.275
0,0.41379310344827586,0.184,0.816,0.0
1,0.3333333333333333,0.0,1.0,0.0
0,0.3333333333333333,0.0,1.0,0.0
0,0.3333333333333333,0.0,1.0,0.0
0,0.3333333333333333,0.0,1.0,0.0
0,0.3333333333333333,0.0,1.0,0.0
0,0.3333333333333333,0.261,0.739,0.0
0,0.3333333333333333,0.13,0.87,0.0
0,0.3333333333333333,0.0,1.0,0.0
0,0.3333333333333333,0.451,0.37,0.179
0,0.3333333333333333,0.0,0.763,0.237
0,0.3333333333333333,0.472,0.528,0.0
0,0.3333333333333333,0.0,0.824,0.176
1,0.3333333333333333,0.126,0.579,0.295
0,0.3333333333333333,0.0,1.0,0.0
0,0.3333333333333333,0.0,1.0,0.0
1,0.3333333333333333,0.264,0.736,0.0
1,0.3333333333333333,0.395,0.605,0.0
0,0.3333333333333333,0.0,1.0,0.0
1,0.3333333333333333,0.265,0.735,0.0
1,0.3333333333333333,0.0,1.0,0.0
1,0.3333333333333333,0.141,0.859,0.0
0,0.3333333333333333,0.062,0.71,0.227
1,0.3333333333333333,0.38,0.62,0.0
0,0.3333333333333333,0.0,1.0,0.0
0,0.3333333333333333,0.157,0.615,0.227
1,0.3333333333333333,0.395,0.605,0.0
0,0.3333333333333333,0.135,0.744,0.121
0,0.3333333333333333,0.0,0.651,0.349
1,0.3333333333333333,0.0,1.0,0.0
0,0.3333333333333333,0.411,0.589,0.0
0,0.3333333333333333,0.0,1.0,0.0
0,0.3333333333333333,0.0,1.0,0.0
1,0.3333333333333333,0.0,1.0,0.0
1,0.3333333333333333,0.38,0.62,0.0
1,0.3333333333333333,0.395,0.605,0.0
0,0.3333333333333333,0.0,0.847,0.153
0,0.3333333333333333,0.0,1.0,0.0
0,0.3333333333333333,0.0,0.676,0.324
0,0.3333333333333333,0.0,0.616,0.384
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,0.676,0.324
0,0.14705882352941177,0.326,0.452,0.222
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,1.0,0.0
1,0.14705882352941177,0.25,0.75,0.0
1,0.14705882352941177,0.176,0.824,0.0
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,1.0,0.0
1,0.14705882352941177,0.37,0.63,0.0
0,0.14705882352941177,0.141,0.859,0.0
0,0.14705882352941177,0.0,1.0,0.0
1,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.322,0.678,0.0
0,0.14705882352941177,0.0,0.687,0.313
0,0.14705882352941177,0.0,0.517,0.483
0,0.14705882352941177,0.0,0.863,0.137
0,0.14705882352941177,0.11,0.718,0.172
0,0.14705882352941177,0.207,0.793,0.0
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,0.874,0.126
0,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.115,0.687,0.198
1,0.14705882352941177,0.0,1.0,0.0
0,0.14705882352941177,0.0,1.0,0.0
0,0.6055045871559633,0.121,0.879,0.0
1,0.6055045871559633,0.301,0.699,0.0
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.269,0.731,0.0
0,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,0.947,0.053
0,0.6055045871559633,0.197,0.803,0.0
1,0.6055045871559633,0.0,0.66,0.34
0,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,0.933,0.067
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,0.888,0.112
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.172,0.828,0.0
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.0,0.894,0.106
0,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.142,0.613,0.245
0,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.126,0.546,0.328
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,0.933,0.067
1,0.6055045871559633,0.126,0.874,0.0
1,0.6055045871559633,0.0,0.667,0.333
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.068,0.932,0.0
1,0.6055045871559633,0.148,0.852,0.0
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,0.802,0.198
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.42,0.58,0.0
1,0.6055045871559633,0.2,0.8,0.0
1,0.6055045871559633,0.212,0.788,0.0
1,0.6055045871559633,0.0,0.8,0.2
1,0.6055045871559633,0.0,0.843,0.157
0,0.6055045871559633,0.0,0.882,0.118
1,0.6055045871559633,0.0,0.667,0.333
0,0.6055045871559633,0.167,0.833,0.0
1,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.131,0.714,0.155
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,0.783,0.217
1,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.0,0.57,0.43
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.135,0.865,0.0
1,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,0.738,0.262
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.24,0.76,0.0
1,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,0.92,0.08
0,0.6055045871559633,0.348,0.652,0.0
1,0.6055045871559633,0.23,0.592,0.178
1,0.6055045871559633,0.22,0.78,0.0
1,0.6055045871559633,0.296,0.704,0.0
0,0.6055045871559633,0.0,0.687,0.313
1,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.0,0.913,0.087
1,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.0,0.866,0.134
1,0.6055045871559633,0.231,0.649,0.12
1,0.6055045871559633,0.147,0.853,0.0
1,0.6055045871559633,0.0,0.755,0.245
0,0.6055045871559633,0.104,0.896,0.0
1,0.6055045871559633,0.298,0.588,0.114
1,0.6055045871559633,0.579,0.421,0.0
0,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,1.0,0.0
0,0.6055045871559633,0.0,0.563,0.437
1,0.6055045871559633,0.261,0.739,0.0
1,0.6055045871559633,0.301,0.699,0.0
1,0.6055045871559633,0.379,0.621,0.0
1,0.6055045871559633,0.167,0.833,0.0
0,0.6055045871559633,0.0,0.759,0.241
1,0.6055045871559633,0.0,0.898,0.102
1,0.6055045871559633,0.439,0.561,0.0
0,0.6055045871559633,0.0,0.691,0.309
1,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.124,0.876,0.0
1,0.6055045871559633,0.14,0.86,0.0
1,0.6055045871559633,0.138,0.862,0.0
1,0.6055045871559633,0.221,0.664,0.114
1,0.6055045871559633,0.154,0.724,0.122
1,0.6055045871559633,0.268,0.732,0.0
0,0.6055045871559633,0.0,0.739,0.261
0,0.6055045871559633,0.0,0.913,0.087
1,0.6055045871559633,0.44,0.56,0.0
1,0.6055045871559633,0.401,0.599,0.0
1,0.6055045871559633,0.0,1.0,0.0
1,0.6055045871559633,0.392,0.608,0.0
0,0.6055045871559633,0.167,0.833,0.0
0,0.6055045871559633,0.0,0.913,0.087
1,0.8235294117647058,0.116,0.676,0.208
1,0.8235294117647058,0.128,0.747,0.125
1,0.8235294117647058,0.326,0.674,0.0
1,0.8235294117647058,0.177,0.823,0.0
1,0.8235294117647058,0.298,0.702,0.0
1,0.8235294117647058,0.211,0.789,0.0
1,0.8235294117647058,0.138,0.862,0.0
1,0.8235294117647058,0.107,0.714,0.179
1,0.8235294117647058,0.324,0.676,0.0
0,0.8235294117647058,0.158,0.658,0.184
1,0.8235294117647058,0.118,0.882,0.0
1,0.8235294117647058,0.258,0.742,0.0
1,0.8235294117647058,0.211,0.789,0.0
0,0.8235294117647058,0.157,0.74,0.103
1,0.8235294117647058,0.085,0.915,0.0
1,0.8235294117647058,0.134,0.866,0.0
1,0.8235294117647058,0.231,0.769,0.0
0,0.8235294117647058,0.197,0.574,0.23
0,0.8235294117647058,0.177,0.823,0.0
1,0.8235294117647058,0.0,0.773,0.227
1,0.8235294117647058,0.286,0.714,0.0
0,0.8235294117647058,0.0,1.0,0.0
1,0.8235294117647058,0.105,0.758,0.137
1,0.8235294117647058,0.3,0.7,0.0
1,0.8235294117647058,0.0,0.894,0.106
1,0.8235294117647058,0.139,0.861,0.0
1,0.8235294117647058,0.185,0.815,0.0
0,0.8235294117647058,0.136,0.864,0.0
1,0.8235294117647058,0.116,0.884,0.0
1,0.8235294117647058,0.316,0.684,0.0
1,0.8235294117647058,0.0,1.0,0.0
1,0.8235294117647058,0.278,0.613,0.108
1,0.8235294117647058,0.0,1.0,0.0
0,0.8235294117647058,0.212,0.788,0.0
1,0.8235294117647058,0.0,0.893,0.107
0,0.8235294117647058,0.122,0.663,0.215
1,0.8235294117647058,0.0,0.797,0.203
1,0.8235294117647058,0.0,0.857,0.143
1,0.8235294117647058,0.0,0.539,0.461
1,0.8235294117647058,0.091,0.711,0.198
1,0.8235294117647058,0.0,1.0,0.0
0,0.8235294117647058,0.24,0.657,0.103
1,0.8235294117647058,0.0,1.0,0.0
1,0.8235294117647058,0.0,1.0,0.0
1,0.8235294117647058,0.213,0.787,0.0
1,0.8235294117647058,0.0,1.0,0.0
1,0.8235294117647058,0.094,0.686,0.22
1,0.8235294117647058,0.0,1.0,0.0
1,0.8235294117647058,0.257,0.517,0.225
1,0.8235294117647058,0.083,0.791,0.126
1,0.8235294117647058,0.0,1.0,0.0
1,0.5142857142857142,0.0,0.565,0.435
0,0.5142857142857142,0.0,0.822,0.178
1,0.5142857142857142,0.0,0.885,0.115
0,0.5142857142857142,0.0,0.646,0.354
1,0.5142857142857142,0.215,0.73,0.056
0,0.5142857142857142,0.0,0.552,0.448
1,0.5142857142857142,0.0,0.82,0.18
1,0.5142857142857142,0.206,0.741,0.053
0,0.5142857142857142,0.092,0.71,0.199
0,0.5142857142857142,0.0,0.709,0.291
1,0.5142857142857142,0.0,0.873,0.127
0,0.5142857142857142,0.11,0.5,0.39
1,0.5142857142857142,0.0,0.82,0.18
0,0.5142857142857142,0.147,0.77,0.083
0,0.5142857142857142,0.0,0.774,0.226
0,0.5142857142857142,0.0,0.615,0.385
0,0.5142857142857142,0.0,0.869,0.131
1,0.5142857142857142,0.306,0.649,0.044
0,0.5142857142857142,0.0,0.755,0.245
1,0.5142857142857142,0.086,0.856,0.058
0,0.5142857142857142,0.0,1.0,0.0
0,0.5142857142857142,0.0,0.653,0.347
1,0.5142857142857142,0.0,1.0,0.0
1,0.5142857142857142,0.0,0.755,0.245
1,0.5142857142857142,0.0,0.715,0.285
0,0.5142857142857142,0.0,0.594,0.406
1,0.5142857142857142,0.225,0.563,0.211
1,0.5142857142857142,0.086,0.856,0.058
1,0.5142857142857142,0.19,0.76,0.049
0,0.5142857142857142,0.0,0.929,0.071
0,0.5142857142857142,0.0,0.758,0.242
1,0.5142857142857142,0.0,0.874,0.126
0,0.5142857142857142,0.0,1.0,0.0
1,0.5142857142857142,0.119,0.822,0.059
1,0.5142857142857142,0.198,0.751,0.051
1,0.75,0.0,0.84,0.16
0,0.75,0.062,0.938,0.0
0,0.75,0.0,0.564,0.436
1,0.75,0.162,0.838,0.0
1,0.75,0.067,0.841,0.092
0,0.75,0.172,0.828,0.0
0,0.75,0.0,1.0,0.0
1,0.75,0.0,1.0,0.0
1,0.75,0.27,0.73,0.0
1,0.75,0.0,0.656,0.344
1,0.75,0.271,0.729,0.0
1,0.75,0.0,0.602,0.398
0,0.75,0.0,0.829,0.171
1,0.75,0.0,1.0,0.0
1,0.75,0.0,1.0,0.0
1,0.75,0.0,0.808,0.192
1,0.75,0.0,1.0,0.0
1,0.75,0.0,1.0,0.0
1,0.75,0.183,0.817,0.0
1,0.75,0.0,0.915,0.085
0,0.75,0.0,0.5,0.5
1,0.75,0.167,0.833,0.0
0,0.75,0.0,1.0,0.0
1,0.75,0.194,0.597,0.209
1,0.75,0.0,1.0,0.0
1,0.75,0.215,0.785,0.0
0,0.75,0.0,1.0,0.0
1,0.75,0.0,1.0,0.0
1,0.75,0.535,0.465,0.0
1,0.75,0.204,0.796,0.0
1,0.75,0.0,1.0,0.0
1,0.75,0.2,0.8,0.0
0,0.0975609756097561,0.132,0.491,0.377
0,0.0975609756097561,0.182,0.677,0.141
0,0.0975609756097561,0.0,0.761,0.239
0,0.0975609756097561,0.156,0.844,0.0
0,0.0975609756097561,0.588,0.412,0.0
1,0.0975609756097561,0.0,0.648,0.352
1,0.0975609756097561,0.0,1.0,0.0
0,0.0975609756097561,0.228,0.772,0.0
0,0.0975609756097561,0.322,0.678,0.0
0,0.0975609756097561,0.228,0.66,0.113
0,0.0975609756097561,0.0,0.778,0.222
0,0.0975609756097561,0.0,0.648,0.352
0,0.0975609756097561,0.126,0.579,0.294
0,0.0975609756097561,0.151,0.519,0.33
0,0.0975609756097561,0.226,0.774,0.0
0,0.0975609756097561,0.234,0.766,0.0
1,0.0975609756097561,0.275,0.46,0.265
0,0.0975609756097561,0.163,0.837,0.0
0,0.0975609756097561,0.0,0.881,0.119
0,0.0975609756097561,0.0,0.584,0.416
0,0.0975609756097561,0.193,0.508,0.298
0,0.0975609756097561,0.179,0.46,0.361
0,0.0975609756097561,0.29,0.71,0.0
0,0.0975609756097561,0.176,0.557,0.267
0,0.0975609756097561,0.445,0.555,0.0
0,0.0975609756097561,0.159,0.841,0.0
0,0.0975609756097561,0.166,0.569,0.265
0,0.0975609756097561,0.285,0.6,0.115
0,0.0975609756097561,0.436,0.564,0.0
0,0.0975609756097561,0.241,0.759,0.0
0,0.0975609756097561,0.0,0.648,0.352
0,0.0975609756097561,0.236,0.695,0.069
0,0.0975609756097561,0.0,0.596,0.404
1,0.0975609756097561,0.246,0.678,0.076
0,0.0975609756097561,0.189,0.64,0.171
0,0.0975609756097561,0.497,0.503,0.0
0,0.0975609756097561,0.564,0.436,0.0
0,0.0975609756097561,0.194,0.687,0.118
0,0.0975609756097561,0.129,0.679,0.192
0,0.0975609756097561,0.132,0.491,0.377
0,0.0975609756097561,0.29,0.614,0.096
0,0.42028985507246375,0.0,0.738,0.262
0,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.0,0.818,0.182
1,0.42028985507246375,0.273,0.727,0.0
0,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.318,0.682,0.0
0,0.42028985507246375,0.135,0.57,0.295
0,0.42028985507246375,0.0,0.547,0.453
0,0.42028985507246375,0.0,1.0,0.0
1,0.42028985507246375,0.154,0.846,0.0
0,0.42028985507246375,0.0,0.79,0.21
0,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.0,1.0,0.0
1,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.303,0.697,0.0
0,0.42028985507246375,0.0,0.723,0.277
0,0.42028985507246375,0.273,0.727,0.0
0,0.42028985507246375,0.243,0.757,0.0
0,0.42028985507246375,0.345,0.588,0.068
0,0.42028985507246375,0.417,0.583,0.0
0,0.42028985507246375,0.278,0.722,0.0
0,0.42028985507246375,0.0,0.857,0.143
0,0.42028985507246375,0.0,0.845,0.155
1,0.42028985507246375,0.169,0.634,0.197
0,0.42028985507246375,0.236,0.472,0.291
0,0.42028985507246375,0.0,0.635,0.365
1,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.158,0.667,0.176
1,0.42028985507246375,0.124,0.876,0.0
0,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.098,0.689,0.213
1,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.0,1.0,0.0
1,0.42028985507246375,0.0,1.0,0.0
1,0.42028985507246375,0.112,0.762,0.126
1,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.297,0.545,0.158
1,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.0,0.769,0.231
1,0.42028985507246375,0.15,0.85,0.0
0,0.42028985507246375,0.167,0.833,0.0
1,0.42028985507246375,0.0,1.0,0.0
1,0.42028985507246375,0.0,1.0,0.0
1,0.42028985507246375,0.167,0.833,0.0
0,0.42028985507246375,0.0,0.55,0.45
0,0.42028985507246375,0.173,0.827,0.0
1,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.06,0.769,0.171
1,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.06,0.769,0.171
1,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.331,0.669,0.0
1,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.0,1.0,0.0
1,0.42028985507246375,0.0,1.0,0.0
1,0.42028985507246375,0.0,0.794,0.206
0,0.42028985507246375,0.0,1.0,0.0
1,0.42028985507246375,0.15,0.85,0.0
1,0.42028985507246375,0.167,0.833,0.0
1,0.42028985507246375,0.0,1.0,0.0
1,0.42028985507246375,0.0,1.0,0.0
1,0.42028985507246375,0.0,1.0,0.0
0,0.42028985507246375,0.15,0.85,0.0
1,0.42028985507246375,0.167,0.833,0.0
1,0.42028985507246375,0.0,1.0,0.0
1,0.42028985507246375,0.0,1.0,0.0
1,0.7352941176470589,0.16,0.84,0.0
0,0.7352941176470589,0.0,1.0,0.0
1,0.7352941176470589,0.0,1.0,0.0
0,0.7352941176470589,0.0,0.817,0.183
1,0.7352941176470589,0.0,1.0,0.0
1,0.7352941176470589,0.281,0.719,0.0
0,0.7352941176470589,0.0,1.0,0.0
1,0.7352941176470589,0.0,1.0,0.0
1,0.7352941176470589,0.225,0.775,0.0
1,0.7352941176470589,0.0,0.833,0.167
1,0.7352941176470589,0.0,1.0,0.0
1,0.7352941176470589,0.14,0.631,0.23
1,0.7352941176470589,0.241,0.658,0.101
1,0.7352941176470589,0.101,0.661,0.238
1,0.7352941176470589,0.0,1.0,0.0
1,0.7352941176470589,0.0,1.0,0.0
1,0.7352941176470589,0.0,1.0,0.0
1,0.7352941176470589,0.0,1.0,0.0
1,0.7352941176470589,0.047,0.727,0.226
1,0.7352941176470589,0.0,0.825,0.175
1,0.7352941176470589,0.0,1.0,0.0
1,0.7352941176470589,0.0,1.0,0.0
0,0.7352941176470589,0.0,0.614,0.386
1,0.7352941176470589,0.29,0.71,0.0
1,0.7352941176470589,0.236,0.764,0.0
0,0.7352941176470589,0.0,1.0,0.0
1,0.7352941176470589,0.154,0.846,0.0
1,0.7352941176470589,0.0,1.0,0.0
0,0.7352941176470589,0.0,1.0,0.0
0,0.7352941176470589,0.061,0.608,0.331
0,0.7352941176470589,0.073,0.635,0.291
1,0.7352941176470589,0.0,1.0,0.0
0,0.7352941176470589,0.0,0.619,0.381
1,0.7352941176470589,0.213,0.787,0.0
0,0.1794871794871795,0.333,0.667,0.0
0,0.1794871794871795,0.14,0.742,0.118
0,0.1794871794871795,0.0,0.772,0.228
0,0.1794871794871795,0.0,0.874,0.126
0,0.1794871794871795,0.0,0.772,0.228
0,0.1794871794871795,0.0,0.77,0.23
0,0.1794871794871795,0.438,0.562,0.0
0,0.1794871794871795,0.0,1.0,0.0
0,0.1794871794871795,0.0,1.0,0.0
0,0.1794871794871795,0.438,0.562,0.0
1,0.1794871794871795,0.0,0.772,0.228
0,0.1794871794871795,0.0,0.914,0.086
0,0.1794871794871795,0.0,0.881,0.119
0,0.1794871794871795,0.108,0.791,0.101
0,0.1794871794871795,0.0,0.609,0.391
0,0.1794871794871795,0.0,1.0,0.0
0,0.1794871794871795,0.0,0.851,0.149
0,0.1794871794871795,0.0,1.0,0.0
0,0.1794871794871795,0.21,0.79,0.0
0,0.1794871794871795,0.0,1.0,0.0
0,0.1794871794871795,0.119,0.881,0.0
0,0.1794871794871795,0.438,0.562,0.0
0,0.1794871794871795,0.0,0.772,0.228
1,0.1794871794871795,0.0,0.874,0.126
0,0.1794871794871795,0.0,0.918,0.082
0,0.1794871794871795,0.0,1.0,0.0
0,0.1794871794871795,0.0,0.881,0.119
0,0.1794871794871795,0.0,0.772,0.228
0,0.1794871794871795,0.0,0.914,0.086
1,0.1794871794871795,0.205,0.7,0.095
1,0.1794871794871795,0.0,1.0,0.0
0,0.1794871794871795,0.0,0.874,0.126
1,0.1794871794871795,0.354,0.646,0.0
0,0.1794871794871795,0.0,1.0,0.0
0,0.1794871794871795,0.208,0.537,0.255
0,0.1794871794871795,0.103,0.897,0.0
1,0.1794871794871795,0.0,0.772,0.228
0,0.1794871794871795,0.0,1.0,0.0
1,0.1794871794871795,0.0,0.918,0.082
1,0.5,0.173,0.827,0.0
0,0.5,0.444,0.556,0.0
1,0.5,0.108,0.892,0.0
1,0.5,0.0,0.844,0.156
0,0.5,0.087,0.745,0.168
0,0.5,0.073,0.785,0.141
0,0.5,0.0,0.721,0.279
1,0.5,0.298,0.702,0.0
1,0.5,0.362,0.638,0.0
1,0.5,0.43,0.57,0.0
1,0.5,0.161,0.839,0.0
1,0.5,0.0,1.0,0.0
0,0.5,0.082,0.918,0.0
1,0.5,0.0,1.0,0.0
1,0.5,0.298,0.702,0.0
0,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
0,0.5,0.112,0.888,0.0
0,0.5,0.073,0.785,0.141
1,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
0,0.5,0.133,0.867,0.0
1,0.5,0.173,0.827,0.0
1,0.5,0.161,0.839,0.0
0,0.5,0.412,0.588,0.0
0,0.5,0.108,0.892,0.0
0,0.5,0.346,0.556,0.098
1,0.5,0.173,0.827,0.0
1,0.5,0.0,1.0,0.0
0,0.5,0.108,0.892,0.0
0,0.5,0.0,0.877,0.123
1,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
1,0.5,0.205,0.795,0.0
1,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
0,0.5,0.0,0.822,0.178
0,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
1,0.5,0.135,0.865,0.0
0,0.5,0.0,1.0,0.0
0,0.5,0.0,0.816,0.184
1,0.5,0.0,1.0,0.0
1,0.5,0.375,0.625,0.0
0,0.5,0.162,0.838,0.0
0,0.5,0.0,1.0,0.0
1,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
1,0.5,0.393,0.457,0.151
0,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
1,0.5,0.375,0.625,0.0
0,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
1,0.5,0.304,0.57,0.125
1,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
0,0.5,0.0,1.0,0.0
